41910735, Newtown, 190006, 0.5498211568082737
41910701, Woodbridge, 190075, 2.657993932314271
41910701, New Haven, 1272, 3.529896963781373
41910701, Hamden, 1278, 0.5463007896987558
41910727, Monroe, 190003, 0.36867525602209644
41910723, Trumbull, 190041, 3.4707987246835996
41910723, Monroe, 190003, 2.563002419705926
41910723, Newtown, 190006, 1.2013139132463109
41910723, Bridgeport, 190032, 1.4146616613730987
41910669, Monroe, 190003, 0.0009835856560926465
41910699, Trumbull, 190041, 2.0535736950005616
41910699, Monroe, 190003, 2.4012662218626852
41910699, Indian Well State Park, 344776, 0.19179505022343973
41910699, Shelton, 190037, 12.662411680883565
41910699, Ansonia, 190026, 0.0
41910584, Wallingford, 190072, 5.989431281345688
41910584, Wallingford Center, 189945, 2.5775387351643615
41910584, Trimountain State Park, 344807, 0.7190222769533767
41910584, Durham, 189949, 4.007416119250371
41910584, Durham, 190056, 8.610058011633269
41910584, Middletown, 1293, 5.592571418937869
41910584, Portland, 190101, 0.42289322382159905
41910659, Redding, 190045, 10.793437854652137
41910659, Ridgefield, 190036, 2.684375040435854
41910646, Easton, 190000, 1.3827485902964278
41910646, Westport, 1283, 4.6321720155792
41910646, Weston, 190042, 4.649416171221601
41910646, Fairfield, 190001, 3.4123956227910535
41910632, Orange, 190071, 5.221395610588472
41910632, Derby, 189994, 1.7714103077883487
41910632, Milford, 190117, 4.488799424876559
41910630, Norwalk, 1282, 1.2144103029078723
41910630, New Canaan, 190004, 9.809461212926058
41910631, Norwalk, 1282, 6.305745499739759
41910631, Westport, 1283, 2.043338931470234
41910631, New Canaan, 190004, 1.2347005528675719
41910631, Weston, 190042, 0.8731476996450526
41910631, Wilton, 190044, 5.202458857750178
41910618, Roxbury, 190065, 0.9637467275629883
41910606, Watertown, 190145, 3.5507889429099735
41910606, Waterbury, 1294, 3.5223633385822457
41910606, Oakville, 189975, 2.1327674965839605
41910633, West Haven, 1273, 4.304956240256812
41910633, New Haven, 1272, 1.8806449634734705
41910590, Wallingford Center, 189945, 0.055190944629729136
41910590, Cheshire, 189992, 3.0711086607625404
41910590, Hamden, 1278, 0.4125824167642777
41910590, Meriden, 1335, 4.8519231688102815
41910590, Quinnipiac River State Park, 344794, 1.7327121583899763
41910590, Wallingford, 190072, 6.052717675899426
41910590, North Haven, 1274, 6.426065329319009
41910592, Winchester, 190138, 8.027633820405484
41910592, Colebrook, 190015, 5.830602757466064
41910592, Winsted, 189977, 3.7401312259275343
41910609, Litchfield, 190134, 5.667837838009845
41910609, Bantam, 189940, 1.0057714976048517
41910609, Roxbury, 190065, 4.387917770669522
41910609, Morris, 190130, 2.674505659356558
41910609, Washington, 190144, 9.959971094007717
41910603, New Britain, 1333, 7.072331686612792
41910603, Farmington, 1311, 1.8552757037705738
41910603, Newington, 1276, 4.061148345211085
41910540, Norwich, 1288, 2.915240649811489
41910540, Ledyard, 190057, 7.392199768503016
41910540, Preston, 190099, 1.6633519045289802
41910540, Groton, 1305, 0.7851973961454045
41910540, New London, 1306, 3.2483663650956878
41910540, Conning Towers Nautilus Park, 189987, 3.102473690863605
41910540, Groton, 190090, 3.885507479921275
41910543, Colchester, 190087, 2.1699827645354755
41910543, Middletown, 1293, 0.16515922717274198
41910543, East Hampton, 190085, 6.519643879669513
41910543, East Hampton, 189950, 3.0887792556205365
41910543, Portland, 190101, 6.1224605922919295
41910543, Moodus, 189952, 1.9118944557809578
41910543, East Haddam, 190084, 7.1570462654993525
41910564, Farmington, 1311, 0.28425401997497773
41910551, Monroe, 190003, 2.11882854298796
41910551, Newtown, 190006, 5.407384629625862
41910551, Collis P. Huntington State Park, 344750, 1.4398752183101013
41910551, Bethel, 190031, 6.99779884694692
41910551, Georgetown, 189954, 0.6439174484784318
41910551, Wilton, 190044, 0.6439336523168431
41910551, Redding, 190045, 6.557994859696162
41910551, Ridgefield, 190036, 3.1270031031974113
41910570, Deep River Center, 189948, 3.205682234951496
41910570, Chester Center, 189946, 1.724636703193147
41910570, Chester, 190023, 3.8623130587983203
41910570, Deep River, 190083, 7.425247878125154
41910570, Essex, 190095, 1.561919588635453
41910561, Burlington, 1336, 5.678738908499579
41910686, Trumbull, 190041, 0.0010284700797725294
41910555, Salisbury, 190066, 5.88462049102737
41910555, Norfolk, 190137, 6.363124542598522
41910555, Canaan, 190123, 9.29256801398554
41910555, Colebrook, 190015, 1.2454347292462018
41910555, Appalachian Trail, 354969, 0.2716427797928189
41901319, Cape Cod Rail Trail, 345249, 5.434843075800012
41901319, Cape Cod National Seashore, 343573, 2.8631542902100313
41901319, Nickerson State Park, 345250, 0.055746407854305256
41901319, Harwich, 117510, 2.74574231252507
41901319, Wellfleet, 117518, 8.421279802203822
41901319, Orleans, 117514, 1.1024969218156766
41901319, Eastham, 117508, 5.288491176043869
41901319, Brewster, 117498, 2.7378183787888584
41901325, Colchester, 190087, 0.5250779228878604
41910675, Town Of North Salem, 150511, 0.5446605267637181
41910926, Monroe, 190003, 0.4433238714403165
41910666, Monroe, 190003, 0.6200020037726028
42465206, Easton, 190000, 8.943021787638582
42465206, Fairfield, 190001, 3.551510744034703
41910731, Monroe, 190003, 1.216812075011234
41910681, Monroe, 190003, 2.6783252367360526
41901437, Westport, 1283, 6.540916583555878
41901482, Trumbull, 190041, 0.6709013211607422
41901482, Monroe, 190003, 0.054758867624177796
41901482, Shelton, 190037, 0.2553793779649999
41910702, Trumbull, 190041, 0.01731012482686456
41910958, Monroe, 190003, 0.5960027402881126
41910937, Monroe, 190003, 0.07283904631073744
41910695, Monroe, 190003, 0.4767506360736365
41910621, Beacon Falls, 190148, 3.891888913227907
41910621, Bethany, 190027, 3.7256664707992426
41910617, Plainville, 1331, 2.1974035397749043
41910617, Town of Bristol, 1330, 6.667133896129189
41910617, Farmington, 1311, 5.354454587012051
41910617, Thomaston, 1344, 0.7850669432943568
41910617, Plymouth, 190150, 4.660266039019174
41910541, Killingworth, 190098, 7.173570017346532
41910541, Madison, 190112, 4.468317902884342
41910553, Sherman, 190038, 0.049178882178303865
41910553, New Milford, 190136, 11.19032655561518
41910531, Monroe, 190003, 1.7229174540758607
41910683, Monroe, 190003, 0.35001884015641155
41910662, Monroe, 190003, 0.2500083971175878
41910692, Monroe, 190003, 0.7197901627326448
41910734, Monroe, 190003, 0.8265921722846143
41910682, Derby, 189994, 0.5492965360582193
41910682, Ansonia, 190026, 0.49904051718389464
41910680, Trumbull, 190041, 0.05173701477316244
41910652, Derby, 189994, 0.035654619094631114
41910652, Ansonia, 190026, 3.094338514094637
41910643, Chatham, 117502, 9.330407885533502
41910644, North Stonington, 190093, 1.8131456251092177
41910644, Stonington, 355395, 0.8329564387159906
41901486, Trumbull, 190041, 0.07917974774229476
41901486, Monroe, 190003, 1.8416227208978442
41901488, Meriden, 1335, 4.650026630386575
41901488, Kensington, 189960, 3.394467706594934
41901488, Berlin, 190078, 6.832087549780945
41901409, Litchfield, 190134, 7.427194780337913
41901409, Thomaston, 1344, 2.8748428524543175
41901409, Morris, 190130, 3.816501827895041
41901424, Norwich, 1288, 3.253064979518441
41901424, Ledyard, 190057, 1.1516891229358208
41901424, Preston, 190099, 8.771853800139787
41901424, North Stonington, 190093, 2.0049883328005618
41901466, Monroe, 190003, 0.07224987089982723
41901496, Trumbull, 190041, 0.0635535715586518
41901496, Monroe, 190003, 1.602923126970838
41901464, Monroe, 190003, 0.616877001229364
41901430, Kent, 190129, 10.659975768376867
41901430, Town Of Dover, 150415, 0.1410969232990202
41901430, Appalachian Trail, 354969, 0.3044260222980016
41901475, Monroe, 190003, 0.6586118712534431
41901420, Westport, 1283, 0.006377364259710426
41901420, Weston, 190042, 6.348690356142409
41901397, Coventry, 190062, 3.653012207248032
41901397, Chaplin, 190025, 3.410072990458611
41901397, Andover, 190060, 5.218777170847041
41901397, Hop River State Park Trail, 344745, 10.533244282789205
41901397, Hampton, 190064, 2.3482366946398154
41901397, Bolton, 190103, 1.0093385223005653
41901397, Willimantic, 1298, 2.7488679626630996
41901397, Columbia, 190061, 1.6994957856672874
41901397, Windham, 190158, 3.3813419611076165
41901384, Glastonbury, 190008, 16.937518413581596
41901368, Ashford, 190016, 6.347791008454209
41901368, Eastford, 190131, 5.241261510348404
41901368, Hampton, 190064, 1.5357937928875185
41901368, Chaplin, 190025, 7.016527619840053
41901356, East Hartford, 1340, 4.046794454528791
41901356, City of Hartford, 1281, 0.9714669884882825
41901356, Windsor Locks, 1321, 0.44052081948483224
41901356, South Windsor, 190018, 5.538197505349381
